Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012135	0	1.07	7.384	0.189146943	0	0	7.384	0.189146943	86.3812	400	10.2397	13.0954	13.73	10	1	-999	-999
2012135	0.5	1.07	6.6735	0.190610266	0	0	6.6735	0.190610266	86.3812	400	9.848925	13.02435	13.73	10	1	-999	-999
2012135	1	1.07	5.963	0.192073589	0	0	5.963	0.192073589	86.3702	400	9.37265	12.7823	13.54	10	1	-999	-999
2012135	1.5	1.52	5.7605	0.166098072	0	0	5.7605	0.166098072	86.3702	400	9.261275	12.76205	13.54	10	1	-999	-999
2012135	2	1.97	5.558	0.140122554	0	0	5.558	0.140122554	86.3471	400	9.0644	12.5708	13.35	10	1	-999	-999
2012135	2.5	1.22	4.8795	0.118506952	0	0	4.8795	0.118506952	86.3471	400	8.691225	12.50295	13.35	10	1	-999	-999
2012135	3	0.47	4.201	0.096891351	0	0	4.201	0.096891351	86.3422	400	8.23255	12.2641	13.16	10	1	-999	-999
2012135	3.5	0.38	3.995	0.086107593	0	0	3.995	0.086107593	86.3422	400	8.11925	12.2435	13.16	10	1	-999	-999
2012135	4	0.29	3.789	0.075323835	0	0	3.789	0.075323835	86.3417	400	7.92495	12.0609	12.98	10	1	-999	-999
2012135	4.5	0.275	3.3555	0.089544247	0	3.083333025	3.3555	0.089544247	86.3417	400	7.686525	12.01755	12.98	10	1	-999	-999
2012135	5	0.26	2.922	0.103764658	0	6.16666605	2.922	0.103764658	86.3354	400	7.3671	11.8122	12.8	10	1	-999	-999
2012135	5.5	0.19	3.443	0.17926781	0	95.03332383	3.443	0.17926781	86.3354	400	7.65365	11.8643	12.8	10	1	-999	-999
2012135	6	0.12	3.964	0.254770961	0	183.8999816	3.964	0.254770961	86.3701	400	7.8547	11.7454	12.61	10	1	-999	-999
2012135	6.5	0.31	6.007	0.42948599	0	371.1166296	6.007	0.42948599	86.3701	400	8.97835	11.9497	12.61	10	1	-999	-999
2012135	7	0.5	8.05	0.604201019	0	558.3332775	8.05	0.604201019	86.3992	400	10.012	11.974	12.41	10	1	-999	-999
2012135	7.5	0.61	10.07	0.794789883	0	771.6665895	10.07	0.794789883	86.3992	400	11.123	12.176	12.41	10	1	-999	-999
2012135	8	0.72	12.09	0.985378747	0	984.9999015	12.09	0.985378747	86.3996	400	12.1575	12.225	12.24	10	1	-999	-999
2012135	8.5	1.02	13.68	1.253571678	0	1162.999884	13.68	1.253571678	86.3996	400	13.032	12.384	12.24	10	1	-999	-999
2012135	9	1.32	15.27	1.52176461	0	1340.999866	15.27	1.52176461	86.3893	400	13.8795	12.489	12.18	10	1	-999	-999
2012135	9.5	1.33	16.885	1.652059956	0	1490.999851	16.885	1.652059956	86.3893	400	14.76775	12.6505	12.18	10	1	-999	-999
2012135	10	1.34	18.5	1.782355303	0	1640.999836	18.5	1.782355303	86.3402	400	15.701	12.902	12.28	10	1	-999	-999
2012135	10.5	1.175	19.28	2.000579095	0	1755.833158	19.28	2.000579095	86.3402	400	16.13	12.98	12.28	10	1	-999	-999
2012135	11	1.01	20.06	2.218802887	0	1870.66648	20.06	2.218802887	86.2915	400	16.694	13.328	12.58	10	1	-999	-999
2012135	11.5	1.06	21	2.369544147	0	1916.999808	21	2.369544147	86.2915	400	17.211	13.422	12.58	10	1	-999	-999
2012135	12	1.11	21.94	2.520285408	0	1963.333137	21.94	2.520285408	86.227	400	17.9665	13.993	13.11	10	1	-999	-999
2012135	12.5	1.34	22.655	2.599371146	0	1953.666471	22.655	2.599371146	86.227	400	18.35975	14.0645	13.11	10	1	-999	-999
2012135	13	1.57	23.37	2.678456883	0	1943.999806	23.37	2.678456883	86.1359	400	19.104	14.838	13.89	10	1	-999	-999
2012135	13.5	1.72	23.81	2.757416752	0	1875.166479	23.81	2.757416752	86.1359	400	19.346	14.882	13.89	10	1	-999	-999
2012135	14	1.87	24.25	2.836376621	0	1806.333153	24.25	2.836376621	86.0619	400	19.921	15.592	14.63	10	1	-999	-999
2012135	14.5	2.345	24.57	2.862083084	0	1687.166498	24.57	2.862083084	86.0619	400	20.097	15.624	14.63	10	1	-999	-999
2012135	15	2.82	24.89	2.887789547	0	1567.999843	24.89	2.887789547	85.9914	400	20.5565	16.223	15.26	10	1	-999	-999
2012135	15.5	2.595	25.05	2.896529142	0	1411.833192	25.05	2.896529142	85.9914	400	20.6445	16.239	15.26	10	1	-999	-999
2012135	16	2.37	25.21	2.905268738	0	1255.666541	25.21	2.905268738	85.9372	400	20.935	16.66	15.71	10	1	-999	-999
2012135	16.5	2.775	25.205	2.845755703	0	1061.833227	25.205	2.845755703	85.9372	400	20.93225	16.6595	15.71	10	1	-999	-999
2012135	17	3.18	25.2	2.786242667	0	867.9999132	25.2	2.786242667	85.9056	400	21.0555	16.911	15.99	10	1	-999	-999
2012135	17.5	3.02	24.905	2.584209983	0	687.9999312	24.905	2.584209983	85.9056	400	20.89325	16.8815	15.99	10	1	-999	-999
2012135	18	2.86	24.61	2.382177298	0	507.9999492	24.61	2.382177298	85.8896	400	20.7985	16.987	16.14	10	1	-999	-999
2012135	18.5	2.42	23.6	2.088038172	0	327.9666339	23.6	2.088038172	85.8896	400	20.243	16.886	16.14	10	1	-999	-999
2012135	19	1.98	22.59	1.793899047	0	147.9333185	22.59	1.793899047	85.8975	400	19.701	16.812	16.17	10	1	-999	-999
2012135	19.5	1.155	20.835	1.597495753	0	75.34999247	20.835	1.597495753	85.8975	400	18.73575	16.6365	16.17	10	1	-999	-999
2012135	20	0.33	19.08	1.401092459	0	2.76666639	19.08	1.401092459	85.9173	400	17.7435	16.407	16.11	10	1	-999	-999
2012135	20.5	0.185	17.695	1.22298369	0	1.383333195	17.695	1.22298369	85.9173	400	16.98175	16.2685	16.11	10	1	-999	-999
2012135	21	0.04	16.31	1.044874921	0	0	16.31	1.044874921	85.9587	400	16.157	16.004	15.97	10	1	-999	-999
2012135	21.5	0.09	15.13	0.941143215	0	0	15.13	0.941143215	85.9587	400	15.508	15.886	15.97	10	1	-999	-999
2012135	22	0.14	13.95	0.837411509	0	0	13.95	0.837411509	85.9906	400	14.7735	15.597	15.78	10	1	-999	-999
2012135	22.5	0.22	13.275	0.717002333	0	0.016666665	13.275	0.717002333	85.9906	400	14.40225	15.5295	15.78	10	1	-999	-999
2012135	23	0.3	12.6	0.596593157	0	0.03333333	12.6	0.596593157	85.9975	400	13.923	15.246	15.54	10	1	-999	-999
2012135	23.5	0.92	10.735	0.517157041	0	0.116666655	10.735	0.517157041	85.9975	400	12.89725	15.0595	15.54	10	1	-999	-999
2012136	0	1.54	8.87	0.437720924	0	0.19999998	8.87	0.437720924	86.0132	400	11.7635	14.657	15.3	10	1	-999	-999
2012136	0.5	1.415	7.9255	0.454191368	0	0.149999985	7.9255	0.454191368	86.0132	400	11.244025	14.56255	15.3	10	1	-999	-999
2012136	1	1.29	6.981	0.470661812	0	0.09999999	6.981	0.470661812	86.0031	400	10.61655	14.2521	15.06	10	1	-999	-999
2012136	1.5	1.655	6.9495	0.482403595	0	0.049999995	6.9495	0.482403595	86.0031	400	10.599225	14.24895	15.06	10	1	-999	-999
2012136	2	2.02	6.918	0.494145378	0	0	6.918	0.494145378	86.0018	400	10.4739	14.0298	14.82	10	1	-999	-999
2012136	2.5	2.085	6.6815	0.427493631	0	0	6.6815	0.427493631	86.0018	400	10.343825	14.00615	14.82	10	1	-999	-999
2012136	3	2.15	6.445	0.360841884	0	0	6.445	0.360841884	86.0254	400	10.10575	13.7665	14.58	10	1	-999	-999
2012136	3.5	1.87	5.7055	0.345116228	0	0	5.7055	0.345116228	86.0254	400	9.699025	13.69255	14.58	10	1	-999	-999
2012136	4	1.59	4.966	0.329390571	0	0	4.966	0.329390571	86.0506	400	9.1933	13.4206	14.36	10	1	-999	-999
2012136	4.5	0.93	4.8315	0.463814753	0	4.283332905	4.8315	0.463814753	86.0506	400	9.119325	13.40715	14.36	10	1	-999	-999
2012136	5	0.27	4.697	0.598238934	0	8.56666581	4.697	0.598238934	86.0828	400	8.94635	13.1957	14.14	10	1	-999	-999
2012136	5.5	0.88	6.3935	0.754176304	0	113.9833219	6.3935	0.754176304	86.0828	400	9.879425	13.36535	14.14	10	1	-999	-999
2012136	6	1.49	8.09	0.910113674	0	219.3999781	8.09	0.910113674	86.1494	400	10.718	13.346	13.93	10	1	-999	-999
2012136	6.5	1.615	10.43	1.192395853	0	407.5332926	10.43	1.192395853	86.1494	400	12.005	13.58	13.93	10	1	-999	-999
2012136	7	1.74	12.77	1.474678033	0	595.6666071	12.77	1.474678033	86.2277	400	13.1885	13.607	13.7	10	1	-999	-999
2012136	7.5	1.33	14.985	1.551821413	0	785.8332548	14.985	1.551821413	86.2277	400	14.40675	13.8285	13.7	10	1	-999	-999
2012136	8	0.92	17.2	1.628964792	0	975.9999024	17.2	1.628964792	86.2938	400	15.544	13.888	13.52	10	1	-999	-999
2012136	8.5	1.355	17.865	1.612318099	0	1160.166551	17.865	1.612318099	86.2938	400	15.90975	13.9545	13.52	10	1	-999	-999
2012136	9	1.79	18.53	1.595671405	0	1344.333199	18.53	1.595671405	86.3147	400	16.2485	13.967	13.46	10	1	-999	-999
2012136	9.5	1.805	19.065	1.772030426	0	1480.666519	19.065	1.772030426	86.3147	400	16.54275	14.0205	13.46	10	1	-999	-999
2012136	10	1.82	19.6	1.948389448	0	1616.999838	19.6	1.948389448	86.2978	400	16.9045	14.209	13.61	10	1	-999	-999
2012136	10.5	2.05	20.64	2.046030929	0	1720.999828	20.64	2.046030929	86.2978	400	17.4765	14.313	13.61	10	1	-999	-999
2012136	11	2.28	21.68	2.143672409	0	1824.999818	21.68	2.143672409	86.271	400	18.2105	14.741	13.97	10	1	-999	-999
2012136	11.5	2.02	22.26	2.339226254	0	1873.833146	22.26	2.339226254	86.271	400	18.5295	14.799	13.97	10	1	-999	-999
2012136	12	1.76	22.84	2.534780098	0	1922.666474	22.84	2.534780098	86.1985	400	19.042	15.244	14.4	10	1	-999	-999
2012136	12.5	2.48	23.66	2.681482707	0	1919.166475	23.66	2.681482707	86.1985	400	19.493	15.326	14.4	10	1	-999	-999
2012136	13	3.2	24.48	2.828185316	0	1915.666475	24.48	2.828185316	86.1337	400	20.1555	15.831	14.87	10	1	-999	-999
2012136	13.5	3.25	25.11	2.906854232	0	1855.333148	25.11	2.906854232	86.1337	400	20.502	15.894	14.87	10	1	-999	-999
2012136	14	3.3	25.74	2.985523148	0	1794.999821	25.74	2.985523148	86.0722	400	21.0645	16.389	15.35	10	1	-999	-999
2012136	14.5	3.205	26.08	3.051255299	0	1678.999832	26.08	3.051255299	86.0722	400	21.2515	16.423	15.35	10	1	-999	-999
2012136	15	3.11	26.42	3.116987451	0	1562.999844	26.42	3.116987451	86.0085	400	21.6185	16.817	15.75	10	1	-999	-999
2012136	15.5	3.625	26.65	3.122359167	0	1407.499859	26.65	3.122359167	86.0085	400	21.745	16.84	15.75	10	1	-999	-999
2012136	16	4.14	26.88	3.127730884	0	1251.999875	26.88	3.127730884	85.9309	400	22.02	17.16	16.08	10	1	-999	-999
2012136	16.5	4.56	26.89	3.029919906	0	1071.333226	26.89	3.029919906	85.9309	400	22.0255	17.161	16.08	10	1	-999	-999
2012136	17	4.98	26.9	2.932108927	0	890.6665776	26.9	2.932108927	85.8656	400	22.13	17.36	16.3	10	1	-999	-999
2012136	17.5	5.1	26.42	2.652324075	0	690.3332643	26.42	2.652324075	85.8656	400	21.866	17.312	16.3	10	1	-999	-999
2012136	18	5.22	25.94	2.372539223	0	489.999951	25.94	2.372539223	85.8293	400	21.6515	17.363	16.41	10	1	-999	-999
2012136	18.5	4.215	24.58	1.928447085	0	302.933303	24.58	1.928447085	85.8293	400	20.9035	17.227	16.41	10	1	-999	-999
2012136	19	3.21	23.22	1.484354946	0	115.8666551	23.22	1.484354946	85.822	400	20.1555	17.091	16.41	10	1	-999	-999
2012136	19.5	2.48	20.695	1.305459494	0	58.6666608	20.695	1.305459494	85.822	400	18.76675	16.8385	16.41	10	1	-999	-999
2012136	20	1.75	18.17	1.126564042	0	1.46666652	18.17	1.126564042	85.849	400	17.3465	16.523	16.34	10	1	-999	-999
2012136	20.5	1.82	16.835	1.000469169	0	0.73333326	16.835	1.000469169	85.849	400	16.61225	16.3895	16.34	10	1	-999	-999
2012136	21	1.89	15.5	0.874374297	0	0	15.5	0.874374297	85.8969	400	15.824	16.148	16.22	10	1	-999	-999
2012136	21.5	1.895	14.515	0.877882275	0	0	14.515	0.877882275	85.8969	400	15.28225	16.0495	16.22	10	1	-999	-999
2012136	22	1.9	13.53	0.881390253	0	0	13.53	0.881390253	85.9594	400	14.6685	15.807	16.06	10	1	-999	-999
2012136	22.5	2.59	13.43	0.82184562	0	0	13.43	0.82184562	85.9594	400	14.6135	15.797	16.06	10	1	-999	-999
2012136	23	3.28	13.33	0.762300986	0	0	13.33	0.762300986	85.9604	400	14.4775	15.625	15.88	10	1	-999	-999
2012136	23.5	3.12	12.77	0.747220282	0	0	12.77	0.747220282	85.9604	400	14.1695	15.569	15.88	10	1	-999	-999
2012137	0	2.96	12.21	0.732139578	0	0	12.21	0.732139578	85.9231	400	13.7715	15.333	15.68	10	1	-999	-999
2012137	0.5	2.98	12.075	0.641187111	0	0	12.075	0.641187111	85.9231	400	13.69725	15.3195	15.68	10	1	-999	-999
2012137	1	3	11.94	0.550234644	0	0	11.94	0.550234644	85.8763	400	13.5375	15.135	15.49	10	1	-999	-999
2012137	1.5	2.32	10.95	0.479459272	0	0	10.95	0.479459272	85.8763	400	12.993	15.036	15.49	10	1	-999	-999
2012137	2	1.64	9.96	0.4086839	0	0	9.96	0.4086839	85.8342	400	12.363	14.766	15.3	10	1	-999	-999
2012137	2.5	1.46	9.205	0.401054838	0	0.049999995	9.205	0.401054838	85.8342	400	11.94775	14.6905	15.3	10	1	-999	-999
2012137	3	1.28	8.45	0.393425777	0	0.09999999	8.45	0.393425777	85.8035	400	11.447	14.444	15.11	10	1	-999	-999
2012137	3.5	0.9	8.29	0.391644283	0	0.149999985	8.29	0.391644283	85.8035	400	11.359	14.428	15.11	10	1	-999	-999
2012137	4	0.52	8.13	0.38986279	0	0.19999998	8.13	0.38986279	85.7852	400	11.19	14.25	14.93	10	1	-999	-999
2012137	4.5	0.695	7.709	0.427699945	0	9.96666567	7.709	0.427699945	85.7852	400	10.95845	14.2079	14.93	10	1	-999	-999
2012137	5	0.87	7.288	0.4655371	0	19.73333136	7.288	0.4655371	85.7717	400	10.6459	14.0038	14.75	10	1	-999	-999
2012137	5.5	1.185	8.164	0.532333214	0	125.2166541	8.164	0.532333214	85.7717	400	11.1277	14.0914	14.75	10	1	-999	-999
2012137	6	1.5	9.04	0.599129327	0	230.6999769	9.04	0.599129327	85.7648	400	11.5195	13.999	14.55	10	1	-999	-999
2012137	6.5	1.385	9.99	0.745515363	0	305.3499695	9.99	0.745515363	85.7648	400	12.042	14.094	14.55	10	1	-999	-999
2012137	7	1.27	10.94	0.891901399	0	379.999962	10.94	0.891901399	85.7767	400	12.479	14.018	14.36	10	1	-999	-999
2012137	7.5	0.77	12.415	1.006217418	0	619.6666047	12.415	1.006217418	85.7767	400	13.29025	14.1655	14.36	10	1	-999	-999
2012137	8	0.27	13.89	1.120533438	0	859.3332474	13.89	1.120533438	85.765	400	14.043	14.196	14.23	10	1	-999	-999
2012137	8.5	0.48	15.21	1.274328967	0	1091.166558	15.21	1.274328967	85.765	400	14.769	14.328	14.23	10	1	-999	-999
2012137	9	0.69	16.53	1.428124497	0	1322.999868	16.53	1.428124497	85.7336	400	15.468	14.406	14.17	10	1	-999	-999
2012137	9.5	0.875	17.855	1.672301979	0	1440.666523	17.855	1.672301979	85.7336	400	16.19675	14.5385	14.17	10	1	-999	-999
2012137	10	1.06	19.18	1.91647946	0	1558.333178	19.18	1.91647946	85.6636	400	16.9525	14.725	14.23	10	1	-999	-999
2012137	10.5	1.075	20.8	2.111626474	0	1707.333163	20.8	2.111626474	85.6636	400	17.8435	14.887	14.23	10	1	-999	-999
2012137	11	1.09	22.42	2.306773489	0	1856.333148	22.42	2.306773489	85.6238	400	18.838	15.256	14.46	10	1	-999	-999
2012137	11.5	0.945	23.58	2.669428932	0	1702.333163	23.58	2.669428932	85.6238	400	19.476	15.372	14.46	10	1	-999	-999
2012137	12	0.8	24.74	3.032084375	0	1548.333179	24.74	3.032084375	85.5403	400	20.2895	15.839	14.85	10	1	-999	-999
2012137	12.5	1.255	26.28	3.129011703	0	1714.166495	26.28	3.129011703	85.5403	400	21.1365	15.993	14.85	10	1	-999	-999
2012137	13	1.71	27.82	3.22593903	0	1879.999812	27.82	3.22593903	85.4233	400	22.1995	16.579	15.33	10	1	-999	-999
2012137	13.5	1.995	28.195	3.307788924	0	1633.499837	28.195	3.307788924	85.4233	400	22.40575	16.6165	15.33	10	1	-999	-999
2012137	14	2.28	28.57	3.389638817	0	1386.999861	28.57	3.389638817	85.3305	400	22.8415	17.113	15.84	10	1	-999	-999
2012137	14.5	2.49	28.74	3.116982403	0	1311.499869	28.74	3.116982403	85.3305	400	22.935	17.13	15.84	10	1	-999	-999
2012137	15	2.7	28.91	2.844325988	0	1235.999876	28.91	2.844325988	85.2606	400	23.2355	17.561	16.3	10	1	-999	-999
2012137	15.5	4.485	27.685	2.685266669	0	823.6665843	27.685	2.685266669	85.2606	400	22.56175	17.4385	16.3	10	1	-999	-999
2012137	16	6.27	26.46	2.526207349	0	411.3332922	26.46	2.526207349	85.256	400	22.05	17.64	16.66	10	1	-999	-999
2012137	16.5	5.135	25.825	2.404378992	0	375.1666292	25.825	2.404378992	85.256	400	21.70075	17.5765	16.66	10	1	-999	-999
2012137	17	4	25.19	2.282550634	0	338.9999661	25.19	2.282550634	85.3144	400	21.4415	17.693	16.86	10	1	-999	-999
2012137	17.5	4.085	24.535	2.203392185	0	205.7999794	24.535	2.203392185	85.3144	400	21.08125	17.6275	16.86	10	1	-999	-999
2012137	18	4.17	23.88	2.124233736	0	72.59999274	23.88	2.124233736	85.3439	400	20.73	17.58	16.88	10	1	-999	-999
2012137	18.5	3.76	23.425	1.887924624	0	46.28332871	23.425	1.887924624	85.3439	400	20.47975	17.5345	16.88	10	1	-999	-999
2012137	19	3.35	22.97	1.651615511	0	19.96666467	22.97	1.651615511	85.4076	400	20.2025	17.435	16.82	10	1	-999	-999
2012137	19.5	2.57	21.75	1.45600596	0	10.41666563	21.75	1.45600596	85.4076	400	19.5315	17.313	16.82	10	1	-999	-999
2012137	20	1.79	20.53	1.260396408	0	0.86666658	20.53	1.260396408	85.3528	400	18.811	17.092	16.71	10	1	-999	-999
2012137	20.5	1.34	19.435	1.256800114	0	0.43333329	19.435	1.256800114	85.3528	400	18.20875	16.9825	16.71	10	1	-999	-999
2012137	21	0.89	18.34	1.25320382	0	0	18.34	1.25320382	85.3527	400	17.548	16.756	16.58	10	1	-999	-999
2012137	21.5	1.135	18.215	1.186355542	0	0	18.215	1.186355542	85.3527	400	17.47925	16.7435	16.58	10	1	-999	-999
2012137	22	1.38	18.09	1.119507264	0	0	18.09	1.119507264	85.3604	400	17.352	16.614	16.45	10	1	-999	-999
2012137	22.5	1.09	17.585	0.987267999	0	0	17.585	0.987267999	85.3604	400	17.07425	16.5635	16.45	10	1	-999	-999
2012137	23	0.8	17.08	0.855028734	0	0	17.08	0.855028734	85.3266	400	16.7335	16.387	16.31	10	1	-999	-999
2012137	23.5	0.615	16.155	0.739327816	0	0	16.155	0.739327816	85.3266	400	16.22475	16.2945	16.31	10	1	-999	-999
2012138	0	0.43	15.23	0.623626899	0	0	15.23	0.623626899	85.2731	400	15.6575	16.085	16.18	10	1	-999	-999
2012138	0.5	0.435	14.21	0.684595954	0	0	14.21	0.684595954	85.2731	400	15.0965	15.983	16.18	10	1	-999	-999
2012138	1	0.44	13.19	0.745565009	0	0	13.19	0.745565009	85.2592	400	14.4725	15.755	16.04	10	1	-999	-999
2012138	1.5	0.5	13.485	0.670583126	0	0	13.485	0.670583126	85.2592	400	14.63475	15.7845	16.04	10	1	-999	-999
2012138	2	0.56	13.78	0.595601242	0	0	13.78	0.595601242	85.2006	400	14.7295	15.679	15.89	10	1	-999	-999
2012138	2.5	0.795	13.06	0.556565903	0	0	13.06	0.556565903	85.2006	400	14.3335	15.607	15.89	10	1	-999	-999
2012138	3	1.03	12.34	0.517530565	0	0	12.34	0.517530565	85.1493	400	13.861	15.382	15.72	10	1	-999	-999
2012138	3.5	1.23	11.745	0.487254944	0	0	11.745	0.487254944	85.1493	400	13.53375	15.3225	15.72	10	1	-999	-999
2012138	4	1.43	11.15	0.456979324	0	0	11.15	0.456979324	85.1327	400	13.13	15.11	15.55	10	1	-999	-999
2012138	4.5	1.435	10.49	0.488164565	0	6.46666602	10.49	0.488164565	85.1327	400	12.767	15.044	15.55	10	1	-999	-999
2012138	5	1.44	9.83	0.519349806	0	12.93333204	9.83	0.519349806	85.1545	400	12.3275	14.825	15.38	10	1	-999	-999
2012138	5.5	1.41	10.345	0.571425606	0	76.83332565	10.345	0.571425606	85.1545	400	12.61075	14.8765	15.38	10	1	-999	-999
2012138	6	1.38	10.86	0.623501405	0	140.7333193	10.86	0.623501405	85.1682	400	12.822	14.784	15.22	10	1	-999	-999
2012138	6.5	1.2	11.75	0.609851345	0	269.5333064	11.75	0.609851345	85.1682	400	13.3115	14.873	15.22	10	1	-999	-999
2012138	7	1.02	12.64	0.596201285	0	398.3332935	12.64	0.596201285	85.1841	400	13.7245	14.809	15.05	10	1	-999	-999
2012138	7.5	1.1	13.11	0.783477667	0	354.4999646	13.11	0.783477667	85.1841	400	13.983	14.856	15.05	10	1	-999	-999
2012138	8	1.18	13.58	0.970754049	0	310.6666356	13.58	0.970754049	85.1868	400	14.1875	14.795	14.93	10	1	-999	-999
2012138	8.5	1.18	15.385	1.496894596	0	570.9999429	15.385	1.496894596	85.1868	400	15.18025	14.9755	14.93	10	1	-999	-999
2012138	9	1.18	17.19	2.023035143	0	831.3332502	17.19	2.023035143	85.1648	400	16.1415	15.093	14.86	10	1	-999	-999
2012138	9.5	1.545	20.275	2.300151911	0	1181.499882	20.275	2.300151911	85.1648	400	17.83825	15.4015	14.86	10	1	-999	-999
2012138	10	1.91	23.36	2.57726868	0	1531.666514	23.36	2.57726868	85.1403	400	19.5305	15.701	14.85	10	1	-999	-999
2012138	10.5	1.995	24.77	2.713578478	0	1641.833169	24.77	2.713578478	85.1403	400	20.306	15.842	14.85	10	1	-999	-999
2012138	11	2.08	26.18	2.849888277	0	1751.999825	26.18	2.849888277	85.0891	400	21.149	16.118	15	10	1	-999	-999
2012138	11.5	2.345	26.63	2.645261558	0	1791.166488	26.63	2.645261558	85.0891	400	21.3965	16.163	15	10	1	-999	-999
2012138	12	2.61	27.08	2.440634838	0	1830.33315	27.08	2.440634838	85.0297	400	21.8015	16.523	15.35	10	1	-999	-999
2012138	12.5	3.825	25.91	2.434805798	0	1091.666558	25.91	2.434805798	85.0297	400	21.158	16.406	15.35	10	1	-999	-999
2012138	13	5.04	24.74	2.428976758	0	352.9999647	24.74	2.428976758	84.9887	400	20.708	16.676	15.78	10	1	-999	-999
2012138	13.5	4.35	24.775	2.585320052	0	702.1665965	24.775	2.585320052	84.9887	400	20.72725	16.6795	15.78	10	1	-999	-999
2012138	14	3.66	24.81	2.741663346	0	1051.333228	24.81	2.741663346	84.9925	400	20.886	16.962	16.09	10	1	-999	-999
2012138	14.5	2.765	25.5	2.768104615	0	1008.999899	25.5	2.768104615	84.9925	400	21.2655	17.031	16.09	10	1	-999	-999
2012138	15	1.87	26.19	2.794545885	0	966.66657	26.19	2.794545885	84.9543	400	21.6855	17.181	16.18	10	1	-999	-999
2012138	15.5	1.58	26.155	2.662439302	0	904.6665762	26.155	2.662439302	84.9543	400	21.66625	17.1775	16.18	10	1	-999	-999
2012138	16	1.29	26.12	2.53033272	0	842.6665824	26.12	2.53033272	84.9155	400	21.692	17.264	16.28	10	1	-999	-999
2012138	16.5	2.395	25.69	2.524211057	0	698.8332635	25.69	2.524211057	84.9155	400	21.4555	17.221	16.28	10	1	-999	-999
2012138	17	3.5	25.26	2.518089393	0	554.9999445	25.26	2.518089393	84.8648	400	21.273	17.286	16.4	10	1	-999	-999
2012138	17.5	3.265	25.305	2.360340869	0	545.4999455	25.305	2.360340869	84.8648	400	21.29775	17.2905	16.4	10	1	-999	-999
2012138	18	3.03	25.35	2.202592345	0	535.9999464	25.35	2.202592345	84.8097	400	21.354	17.358	16.47	10	1	-999	-999
2012138	18.5	2.45	24.57	1.864355781	0	346.0332987	24.57	1.864355781	84.8097	400	20.925	17.28	16.47	10	1	-999	-999
2012138	19	1.87	23.79	1.526119216	0	156.0666511	23.79	1.526119216	84.8034	400	20.4915	17.193	16.46	10	1	-999	-999
2012138	19.5	1.545	21.92	1.287272723	0	79.18332542	21.92	1.287272723	84.8034	400	19.463	17.006	16.46	10	1	-999	-999
2012138	20	1.22	20.05	1.048426231	0	2.29999977	20.05	1.048426231	84.8386	400	18.4165	16.783	16.42	10	1	-999	-999
2012138	20.5	1.23	18.455	0.985520718	0	1.149999885	18.455	0.985520718	84.8386	400	17.53925	16.6235	16.42	10	1	-999	-999
2012138	21	1.24	16.86	0.922615206	0	0	16.86	0.922615206	84.8573	400	16.617	16.374	16.32	10	1	-999	-999
2012138	21.5	0.925	16.36	0.831255873	0	0	16.36	0.831255873	84.8573	400	16.342	16.324	16.32	10	1	-999	-999
2012138	22	0.61	15.86	0.739896539	0	0	15.86	0.739896539	84.8882	400	16.004	16.148	16.18	10	1	-999	-999
2012138	22.5	0.415	15.145	0.691909343	0	0	15.145	0.691909343	84.8882	400	15.61075	16.0765	16.18	10	1	-999	-999
2012138	23	0.22	14.43	0.643922147	0	0	14.43	0.643922147	84.8814	400	15.141	15.852	16.01	10	1	-999	-999
2012138	23.5	0.925	13.71	0.568714544	0	0	13.71	0.568714544	84.8814	400	14.745	15.78	16.01	10	1	-999	-999
2012139	0	1.63	12.99	0.493506942	0	0	12.99	0.493506942	84.8556	400	14.268	15.546	15.83	10	1	-999	-999
2012139	0.5	1.715	12.21	0.470790511	0	0	12.21	0.470790511	84.8556	400	13.839	15.468	15.83	10	1	-999	-999
2012139	1	1.8	11.43	0.448074079	0	0	11.43	0.448074079	84.804	400	13.32	15.21	15.63	10	1	-999	-999
2012139	1.5	1.095	10.975	0.428734614	0	0.116666655	10.975	0.428734614	84.804	400	13.06975	15.1645	15.63	10	1	-999	-999
2012139	2	0.39	10.52	0.409395149	0	0.23333331	10.52	0.409395149	84.741	400	12.7385	14.957	15.45	10	1	-999	-999
2012139	2.5	0.36	9.995	0.365424431	0	0.283333305	9.995	0.365424431	84.741	400	12.44975	14.9045	15.45	10	1	-999	-999
2012139	3	0.33	9.47	0.321453713	0	0.3333333	9.47	0.321453713	84.7151	400	12.08	14.69	15.27	10	1	-999	-999
2012139	3.5	0.605	8.885	0.312005502	0	0.183333315	8.885	0.312005502	84.7151	400	11.75825	14.6315	15.27	10	1	-999	-999
2012139	4	0.88	8.3	0.302557292	0	0.03333333	8.3	0.302557292	84.6977	400	11.3555	14.411	15.09	10	1	-999	-999
2012139	4.5	1.285	7.93	0.340157251	0	3.19999968	7.93	0.340157251	84.6977	400	11.152	14.374	15.09	10	1	-999	-999
2012139	5	1.69	7.56	0.377757209	0	6.36666603	7.56	0.377757209	84.6998	400	10.8585	14.157	14.89	10	1	-999	-999
2012139	5.5	1.675	8.18	0.407363223	0	107.7166559	8.18	0.407363223	84.6998	400	11.1995	14.219	14.89	10	1	-999	-999
